375,16149.9,0.000536715
376,16193,0.000535901
377,16236,0.000535157
378,16279.1,0.000534472
379,16322.2,0.000533748
380,16365.2,0.000533043
381,16408.3,0.00053235
382,16451.4,0.000531659
383,16494.4,0.000530973
384,16537.5,0.000530286
385,16580.6,0.00052961
386,16623.6,0.00052897
387,16666.7,0.000528305
388,16709.8,0.000527628
389,16752.8,0.000526997
390,16795.9,0.000526352
391,16839,0.00052573
392,16882,0.000525123
393,16925.1,0.000524442
394,16968.2,0.000523922
395,17011.2,0.000523266
396,17054.3,0.00052266
397,17097.4,0.000522034
398,17140.4,0.000521485
399,17183.5,0.000520894
400,17226.6,0.000520299
401,17269.6,0.000519727
402,17312.7,0.000519191
403,17355.8,0.000518618
404,17398.8,0.000518028
405,17441.9,0.000517437
406,17485,0.00051689
407,17528,0.000516458
408,17571.1,0.000515957
409,17614.2,0.000515434
410,17657.2,0.000514898
411,17700.3,0.000514377
412,17743.4,0.000513891
413,17786.4,0.000513395
414,17829.5,0.000512878
415,17872.6,0.000512395
416,17915.6,0.000511927
417,17958.7,0.000511455
418,18001.8,0.000510972
419,18044.8,0.000510518
420,18087.9,0.000510053
421,18131,0.00050963
422,18174,0.000509172
423,18217.1,0.000508697
424,18260.2,0.000508276
425,18303.2,0.000507891
426,18346.3,0.000507569
427,18389.4,0.000507102
428,18432.4,0.000506606
429,18475.5,0.000506163
430,18518.6,0.000505786
431,18561.6,0.000505403
432,18604.7,0.000505004
433,18647.8,0.000504592
434,18690.8,0.000504223
435,18733.9,0.000503868
436,18777,0.000503497
437,18820,0.000503129
438,18863.1,0.00050276
439,18906.2,0.000502442
440,18949.2,0.000502033
441,18992.3,0.000501687
442,19035.4,0.000501384
443,19078.4,0.000501032
444,19121.5,0.000500714
445,19164.6,0.000500386
446,19207.6,0.000500067
447,19250.7,0.000499744
448,19293.8,0.000499423
449,19336.8,0.000499138
450,19379.9,0.000498852
451,19422.9,0.000498555
452,19466,0.000498254
453,19509.1,0.000497966
454,19552.1,0.000497685
455,19595.2,0.000497431
456,19638.3,0.000497163
457,19681.3,0.000496862
458,19724.4,0.000496651
459,19767.5,0.000496373
460,19810.5,0.000496137
461,19853.6,0.000495897
462,19896.7,0.000495673
463,19939.7,0.000495406
464,19982.8,0.000495184
465,20025.9,0.000494971
466,20068.9,0.000494754
467,20112,0.000494525
468,20155.1,0.000494342
469,20198.1,0.000494127
470,20241.2,0.000493938
471,20284.3,0.000493707
472,20327.3,0.000493555
473,20370.4,0.000493376
474,20413.5,0.000493187
475,20456.5,0.000492993
476,20499.6,0.000492849
477,20542.7,0.000492668
478,20585.7,0.000492501
479,20628.8,0.000492355
480,20671.9,0.000492182
481,20714.9,0.000492067
482,20758,0.000491902
483,20801.1,0.000491767
484,20844.1,0.000491641
485,20887.2,0.000491519
486,20930.3,0.0004914
487,20973.3,0.000491282
488,21016.4,0.000491152
489,21059.5,0.000491073
490,21102.5,0.000490926
491,21145.6,0.000490858
492,21188.7,0.000490746
493,21231.7,0.000490651
494,21274.8,0.000490557
495,21317.9,0.000490512
496,21360.9,0.0004904
497,21404,0.000490342
498,21447.1,0.000490283
499,21490.1,0.000490192
500,21533.2,0.000490165
501,21576.3,0.000490092
502,21619.3,0.000490081
503,21662.4,0.00049
504,21705.5,0.000489984
505,21748.5,0.000489936
506,21791.6,0.000489889
507,21834.7,0.000489874
508,21877.7,0.000489855
509,21920.8,0.00048983
510,21963.9,0.000489825
511,22006.9,0.000489823
